"Caller","Sensitivity","Precision","T_coverage","N_coverage","VAF","BND_threshold"
"LumpyGRIDSSIntersect",0.683571428571429,0.974183750949127,60,75,1,150
"LumpyGRIDSSIntersect",0.683571428571429,0.974183750949127,60,75,1,200
"LumpyGRIDSSIntersect",0.18,0.92511013215859,60,90,0.05,2
"LumpyGRIDSSIntersect",0.191428571428571,0.980176211453744,60,90,0.05,5
"LumpyGRIDSSIntersect",0.192142857142857,0.98021978021978,60,90,0.05,50
"LumpyGRIDSSIntersect",0.197857142857143,0.980561555075594,60,90,0.05,100
"LumpyGRIDSSIntersect",0.2,0.98068669527897,60,90,0.05,150
"LumpyGRIDSSIntersect",0.2,0.98068669527897,60,90,0.05,200
"LumpyGRIDSSIntersect",0.488571428571429,0.91635687732342,60,90,0.1,2
"LumpyGRIDSSIntersect",0.528571428571429,0.973977695167286,60,90,0.1,5
"LumpyGRIDSSIntersect",0.530714285714286,0.974050046339203,60,90,0.1,50
"LumpyGRIDSSIntersect",0.541428571428571,0.974405850091408,60,90,0.1,100
"LumpyGRIDSSIntersect",0.542142857142857,0.974429223744292,60,90,0.1,150
"LumpyGRIDSSIntersect",0.542142857142857,0.974429223744292,60,90,0.1,200
"LumpyGRIDSSIntersect",0.593571428571429,0.912905779889153,60,90,0.2,2
"LumpyGRIDSSIntersect",0.647142857142857,0.973871733966746,60,90,0.2,5
"LumpyGRIDSSIntersect",0.649285714285714,0.974703557312253,60,90,0.2,50
"LumpyGRIDSSIntersect",0.652142857142857,0.97478329393223,60,90,0.2,100
"LumpyGRIDSSIntersect",0.652857142857143,0.974803149606299,60,90,0.2,150
"LumpyGRIDSSIntersect",0.652857142857143,0.974803149606299,60,90,0.2,200
"LumpyGRIDSSIntersect",0.620714285714286,0.912910618792972,60,90,0.5,2
"LumpyGRIDSSIntersect",0.675714285714286,0.972498090145149,60,90,0.5,5
"LumpyGRIDSSIntersect",0.679285714285714,0.973343488194973,60,90,0.5,50
"LumpyGRIDSSIntersect",0.68,0.973363774733638,60,90,0.5,100
"LumpyGRIDSSIntersect",0.68,0.973363774733638,60,90,0.5,150
"LumpyGRIDSSIntersect",0.68,0.973363774733638,60,90,0.5,200
"LumpyGRIDSSIntersect",0.616428571428571,0.913010007698229,60,90,0.8,2
"LumpyGRIDSSIntersect",0.670714285714286,0.973056197074673,60,90,0.8,5
"LumpyGRIDSSIntersect",0.673571428571429,0.973886328725038,60,90,0.8,50
"LumpyGRIDSSIntersect",0.674285714285714,0.973906369915579,60,90,0.8,100
"LumpyGRIDSSIntersect",0.674285714285714,0.973906369915579,60,90,0.8,150
"LumpyGRIDSSIntersect",0.674285714285714,0.973906369915579,60,90,0.8,200
"LumpyGRIDSSIntersect",0.619285714285714,0.914746543778802,60,90,1,2
"LumpyGRIDSSIntersect",0.672142857142857,0.973118279569892,60,90,1,5
"LumpyGRIDSSIntersect",0.674285714285714,0.973926380368098,60,90,1,50
"LumpyGRIDSSIntersect",0.676428571428571,0.97398622800306,60,90,1,100
"LumpyGRIDSSIntersect",0.676428571428571,0.97398622800306,60,90,1,150
"LumpyGRIDSSIntersect",0.676428571428571,0.97398622800306,60,90,1,200
"LumpyGRIDSSIntersect",0.305714285714286,0.910344827586207,75,15,0.05,2
"LumpyGRIDSSIntersect",0.331428571428571,0.971034482758621,75,15,0.05,5
"LumpyGRIDSSIntersect",0.331428571428571,0.972413793103448,75,15,0.05,50
"LumpyGRIDSSIntersect",0.338571428571429,0.972789115646258,75,15,0.05,100
"LumpyGRIDSSIntersect",0.340714285714286,0.97289972899729,75,15,0.05,150
"LumpyGRIDSSIntersect",0.340714285714286,0.97289972899729,75,15,0.05,200
"LumpyGRIDSSIntersect",0.550714285714286,0.909319899244333,75,15,0.1,2
"LumpyGRIDSSIntersect",0.598571428571429,0.968094038623006,75,15,0.1,5
"LumpyGRIDSSIntersect",0.603571428571429,0.97071129707113,75,15,0.1,50
"LumpyGRIDSSIntersect",0.612142857142857,0.971002485501243,75,15,0.1,100
"LumpyGRIDSSIntersect",0.613571428571429,0.971050454921423,75,15,0.1,150
"LumpyGRIDSSIntersect",0.613571428571429,0.971050454921423,75,15,0.1,200
"LumpyGRIDSSIntersect",0.63,0.916349809885932,75,15,0.2,2
"LumpyGRIDSSIntersect",0.682142857142857,0.973384030418251,75,15,0.2,5
"LumpyGRIDSSIntersect",0.685714285714286,0.974962063732929,75,15,0.2,50
"LumpyGRIDSSIntersect",0.687142857142857,0.975,75,15,0.2,100
"LumpyGRIDSSIntersect",0.687142857142857,0.975,75,15,0.2,150
"LumpyGRIDSSIntersect",0.687142857142857,0.975,75,15,0.2,200
"LumpyGRIDSSIntersect",0.651428571428571,0.916296296296296,75,15,0.5,2
"LumpyGRIDSSIntersect",0.705,0.974074074074074,75,15,0.5,5
"LumpyGRIDSSIntersect",0.708571428571429,0.974889217134417,75,15,0.5,50
"LumpyGRIDSSIntersect",0.71,0.974926253687316,75,15,0.5,100
"LumpyGRIDSSIntersect",0.71,0.974926253687316,75,15,0.5,150
"LumpyGRIDSSIntersect",0.71,0.974926253687316,75,15,0.5,200
"LumpyGRIDSSIntersect",0.648571428571429,0.915115413253909,75,15,0.8,2
"LumpyGRIDSSIntersect",0.702857142857143,0.973938942665674,75,15,0.8,5
"LumpyGRIDSSIntersect",0.704285714285714,0.974702380952381,75,15,0.8,50
"LumpyGRIDSSIntersect",0.705,0.974721189591078,75,15,0.8,100
"LumpyGRIDSSIntersect",0.705,0.974721189591078,75,15,0.8,150
"LumpyGRIDSSIntersect",0.705,0.974721189591078,75,15,0.8,200
"LumpyGRIDSSIntersect",0.650714285714286,0.915985130111524,75,15,1,2
"LumpyGRIDSSIntersect",0.704285714285714,0.973977695167286,75,15,1,5
"LumpyGRIDSSIntersect",0.705714285714286,0.974739970282318,75,15,1,50
"LumpyGRIDSSIntersect",0.707857142857143,0.974796145292809,75,15,1,100
"LumpyGRIDSSIntersect",0.707857142857143,0.974796145292809,75,15,1,150
"LumpyGRIDSSIntersect",0.707857142857143,0.974796145292809,75,15,1,200
"LumpyGRIDSSIntersect",0.304285714285714,0.910096818810512,75,30,0.05,2
"LumpyGRIDSSIntersect",0.33,0.970954356846473,75,30,0.05,5
"LumpyGRIDSSIntersect",0.33,0.972337482710927,75,30,0.05,50
"LumpyGRIDSSIntersect",0.337142857142857,0.972714870395634,75,30,0.05,100
"LumpyGRIDSSIntersect",0.339285714285714,0.972826086956522,75,30,0.05,150
"LumpyGRIDSSIntersect",0.339285714285714,0.972826086956522,75,30,0.05,200
"LumpyGRIDSSIntersect",0.545,0.908706677937447,75,30,0.1,2
"LumpyGRIDSSIntersect",0.592857142857143,0.967878275570583,75,30,0.1,5
"LumpyGRIDSSIntersect",0.597857142857143,0.970513900589722,75,30,0.1,50
"LumpyGRIDSSIntersect",0.606428571428571,0.970809007506255,75,30,0.1,100
"LumpyGRIDSSIntersect",0.607857142857143,0.970857618651124,75,30,0.1,150
"LumpyGRIDSSIntersect",0.607857142857143,0.970857618651124,75,30,0.1,200
"LumpyGRIDSSIntersect",0.620714285714286,0.915514592933948,75,30,0.2,2
"LumpyGRIDSSIntersect",0.672857142857143,0.973118279569892,75,30,0.2,5
"LumpyGRIDSSIntersect",0.676428571428571,0.974712643678161,75,30,0.2,50
"LumpyGRIDSSIntersect",0.677857142857143,0.974751338944147,75,30,0.2,100
"LumpyGRIDSSIntersect",0.677857142857143,0.974751338944147,75,30,0.2,150
"LumpyGRIDSSIntersect",0.677857142857143,0.974751338944147,75,30,0.2,200
"LumpyGRIDSSIntersect",0.64,0.915978994748687,75,30,0.5,2
"LumpyGRIDSSIntersect",0.692857142857143,0.973743435858965,75,30,0.5,5
"LumpyGRIDSSIntersect",0.696428571428571,0.974569932685116,75,30,0.5,50
"LumpyGRIDSSIntersect",0.697857142857143,0.974607916355489,75,30,0.5,100
"LumpyGRIDSSIntersect",0.697857142857143,0.974607916355489,75,30,0.5,150
"LumpyGRIDSSIntersect",0.697857142857143,0.974607916355489,75,30,0.5,200
"LumpyGRIDSSIntersect",0.636428571428571,0.914716981132075,75,30,0.8,2
"LumpyGRIDSSIntersect",0.69,0.973584905660377,75,30,0.8,5
"LumpyGRIDSSIntersect",0.691428571428571,0.974358974358974,75,30,0.8,50
"LumpyGRIDSSIntersect",0.692142857142857,0.974378296910324,75,30,0.8,100
"LumpyGRIDSSIntersect",0.692142857142857,0.974378296910324,75,30,0.8,150
"LumpyGRIDSSIntersect",0.692142857142857,0.974378296910324,75,30,0.8,200
"LumpyGRIDSSIntersect",0.638571428571429,0.915599095704597,75,30,1,2
"LumpyGRIDSSIntersect",0.691428571428571,0.973624717407687,75,30,1,5
"LumpyGRIDSSIntersect",0.692857142857143,0.974397590361446,75,30,1,50
"LumpyGRIDSSIntersect",0.695,0.974455296769346,75,30,1,100
"LumpyGRIDSSIntersect",0.695,0.974455296769346,75,30,1,150
"LumpyGRIDSSIntersect",0.695,0.974455296769346,75,30,1,200
"LumpyGRIDSSIntersect",0.302142857142857,0.909722222222222,75,45,0.05,2
"LumpyGRIDSSIntersect",0.327857142857143,0.970833333333333,75,45,0.05,5
"LumpyGRIDSSIntersect",0.327857142857143,0.972222222222222,75,45,0.05,50
"LumpyGRIDSSIntersect",0.335,0.972602739726027,75,45,0.05,100
"LumpyGRIDSSIntersect",0.337142857142857,0.972714870395634,75,45,0.05,150
"LumpyGRIDSSIntersect",0.337142857142857,0.972714870395634,75,45,0.05,200
"LumpyGRIDSSIntersect",0.547142857142857,0.90893760539629,75,45,0.1,2
"LumpyGRIDSSIntersect",0.595,0.967959527824621,75,45,0.1,5
"LumpyGRIDSSIntersect",0.6,0.970588235294118,75,45,0.1,50
"LumpyGRIDSSIntersect",0.607857142857143,0.970857618651124,75,45,0.1,100
"LumpyGRIDSSIntersect",0.609285714285714,0.970906068162926,75,45,0.1,150
"LumpyGRIDSSIntersect",0.609285714285714,0.970906068162926,75,45,0.1,200
"LumpyGRIDSSIntersect",0.622857142857143,0.915708812260536,75,45,0.2,2
"LumpyGRIDSSIntersect",0.675,0.973180076628352,75,45,0.2,5
"LumpyGRIDSSIntersect",0.678571428571429,0.974770642201835,75,45,0.2,50
"LumpyGRIDSSIntersect",0.68,0.974809160305343,75,45,0.2,100
"LumpyGRIDSSIntersect",0.68,0.974809160305343,75,45,0.2,150
"LumpyGRIDSSIntersect",0.68,0.974809160305343,75,45,0.2,200
"LumpyGRIDSSIntersect",0.637142857142857,0.915726109857035,75,45,0.5,2
"LumpyGRIDSSIntersect",0.69,0.973664409330323,75,45,0.5,5
"LumpyGRIDSSIntersect",0.693571428571429,0.974493623405851,75,45,0.5,50
"LumpyGRIDSSIntersect",0.695,0.974531835205993,75,45,0.5,100
"LumpyGRIDSSIntersect",0.695,0.974531835205993,75,45,0.5,150
"LumpyGRIDSSIntersect",0.695,0.974531835205993,75,45,0.5,200
"LumpyGRIDSSIntersect",0.634285714285714,0.914523449319213,75,45,0.8,2
"LumpyGRIDSSIntersect",0.687857142857143,0.973524962178517,75,45,0.8,5
"LumpyGRIDSSIntersect",0.689285714285714,0.974300831443689,75,45,0.8,50
"LumpyGRIDSSIntersect",0.69,0.974320241691843,75,45,0.8,100
"LumpyGRIDSSIntersect",0.69,0.974320241691843,75,45,0.8,150
"LumpyGRIDSSIntersect",0.69,0.974320241691843,75,45,0.8,200
"LumpyGRIDSSIntersect",0.635714285714286,0.915343915343915,75,45,1,2
"LumpyGRIDSSIntersect",0.688571428571429,0.973544973544973,75,45,1,5
"LumpyGRIDSSIntersect",0.69,0.974320241691843,75,45,1,50
"LumpyGRIDSSIntersect",0.692142857142857,0.974378296910324,75,45,1,100
"LumpyGRIDSSIntersect",0.692142857142857,0.974378296910324,75,45,1,150
"LumpyGRIDSSIntersect",0.692142857142857,0.974378296910324,75,45,1,200
"LumpyGRIDSSIntersect",0.303571428571429,0.909972299168975,75,60,0.05,2
"LumpyGRIDSSIntersect",0.329285714285714,0.970914127423823,75,60,0.05,5
"LumpyGRIDSSIntersect",0.329285714285714,0.972299168975069,75,60,0.05,50
"LumpyGRIDSSIntersect",0.336428571428571,0.972677595628415,75,60,0.05,100
"LumpyGRIDSSIntersect",0.338571428571429,0.972789115646258,75,60,0.05,150
"LumpyGRIDSSIntersect",0.338571428571429,0.972789115646258,75,60,0.05,200
"LumpyGRIDSSIntersect",0.541428571428571,0.908319185059423,75,60,0.1,2
"LumpyGRIDSSIntersect",0.589285714285714,0.967741935483871,75,60,0.1,5
"LumpyGRIDSSIntersect",0.594285714285714,0.970389170896785,75,60,0.1,50
"LumpyGRIDSSIntersect",0.602142857142857,0.970662196144174,75,60,0.1,100
"LumpyGRIDSSIntersect",0.603571428571429,0.97071129707113,75,60,0.1,150
"LumpyGRIDSSIntersect",0.603571428571429,0.97071129707113,75,60,0.1,200
"LumpyGRIDSSIntersect",0.614285714285714,0.915634674922601,75,60,0.2,2
"LumpyGRIDSSIntersect",0.665714285714286,0.972910216718266,75,60,0.2,5
"LumpyGRIDSSIntersect",0.669285714285714,0.974517374517375,75,60,0.2,50
"LumpyGRIDSSIntersect",0.670714285714286,0.9745566692367,75,60,0.2,100
"LumpyGRIDSSIntersect",0.670714285714286,0.9745566692367,75,60,0.2,150
"LumpyGRIDSSIntersect",0.670714285714286,0.9745566692367,75,60,0.2,200
"LumpyGRIDSSIntersect",0.630714285714286,0.916540212443096,75,60,0.5,2
"LumpyGRIDSSIntersect",0.682142857142857,0.973444613050076,75,60,0.5,5
"LumpyGRIDSSIntersect",0.685714285714286,0.97428139183056,75,60,0.5,50
"LumpyGRIDSSIntersect",0.687142857142857,0.974320241691843,75,60,0.5,100
"LumpyGRIDSSIntersect",0.687142857142857,0.974320241691843,75,60,0.5,150
"LumpyGRIDSSIntersect",0.687142857142857,0.974320241691843,75,60,0.5,200
"LumpyGRIDSSIntersect",0.627142857142857,0.915267175572519,75,60,0.8,2
"LumpyGRIDSSIntersect",0.679285714285714,0.973282442748092,75,60,0.8,5
"LumpyGRIDSSIntersect",0.680714285714286,0.974065598779558,75,60,0.8,50
"LumpyGRIDSSIntersect",0.681428571428571,0.974085365853659,75,60,0.8,100
"LumpyGRIDSSIntersect",0.681428571428571,0.974085365853659,75,60,0.8,150
"LumpyGRIDSSIntersect",0.681428571428571,0.974085365853659,75,60,0.8,200
"LumpyGRIDSSIntersect",0.628571428571429,0.916094584286804,75,60,1,2
"LumpyGRIDSSIntersect",0.68,0.973302822273074,75,60,1,5
"LumpyGRIDSSIntersect",0.681428571428571,0.974085365853659,75,60,1,50
"LumpyGRIDSSIntersect",0.683571428571429,0.974144486692015,75,60,1,100
"LumpyGRIDSSIntersect",0.683571428571429,0.974144486692015,75,60,1,150
"LumpyGRIDSSIntersect",0.683571428571429,0.974144486692015,75,60,1,200
"LumpyGRIDSSIntersect",0.302142857142857,0.910987482614743,75,75,0.05,2
"LumpyGRIDSSIntersect",0.327142857142857,0.970792767732962,75,75,0.05,5
"LumpyGRIDSSIntersect",0.327142857142857,0.972183588317107,75,75,0.05,50
"LumpyGRIDSSIntersect",0.334285714285714,0.972565157750343,75,75,0.05,100
"LumpyGRIDSSIntersect",0.336428571428571,0.972677595628415,75,75,0.05,150
"LumpyGRIDSSIntersect",0.336428571428571,0.972677595628415,75,75,0.05,200
"LumpyGRIDSSIntersect",0.542857142857143,0.908474576271186,75,75,0.1,2
"LumpyGRIDSSIntersect",0.590714285714286,0.967796610169491,75,75,0.1,5
"LumpyGRIDSSIntersect",0.595714285714286,0.970439189189189,75,75,0.1,50
"LumpyGRIDSSIntersect",0.603571428571429,0.97071129707113,75,75,0.1,100
"LumpyGRIDSSIntersect",0.605,0.970760233918129,75,75,0.1,150
"LumpyGRIDSSIntersect",0.605,0.970760233918129,75,75,0.1,200
"LumpyGRIDSSIntersect",0.613571428571429,0.916279069767442,75,75,0.2,2
"LumpyGRIDSSIntersect",0.664285714285714,0.972868217054264,75,75,0.2,5
"LumpyGRIDSSIntersect",0.667857142857143,0.974477958236659,75,75,0.2,50
"LumpyGRIDSSIntersect",0.669285714285714,0.974517374517375,75,75,0.2,100
"LumpyGRIDSSIntersect",0.669285714285714,0.974517374517375,75,75,0.2,150
"LumpyGRIDSSIntersect",0.669285714285714,0.974517374517375,75,75,0.2,200
"LumpyGRIDSSIntersect",0.63,0.916476841305998,75,75,0.5,2
"LumpyGRIDSSIntersect",0.681428571428571,0.973424449506454,75,75,0.5,5
"LumpyGRIDSSIntersect",0.685,0.974261922785768,75,75,0.5,50
"LumpyGRIDSSIntersect",0.686428571428571,0.974300831443689,75,75,0.5,100
"LumpyGRIDSSIntersect",0.686428571428571,0.974300831443689,75,75,0.5,150
"LumpyGRIDSSIntersect",0.686428571428571,0.974300831443689,75,75,0.5,200
"LumpyGRIDSSIntersect",0.625714285714286,0.915137614678899,75,75,0.8,2
"LumpyGRIDSSIntersect",0.677857142857143,0.973241590214067,75,75,0.8,5
"LumpyGRIDSSIntersect",0.679285714285714,0.974025974025974,75,75,0.8,50
"LumpyGRIDSSIntersect",0.68,0.974045801526718,75,75,0.8,100
"LumpyGRIDSSIntersect",0.68,0.974045801526718,75,75,0.8,150
"LumpyGRIDSSIntersect",0.68,0.974045801526718,75,75,0.8,200
"LumpyGRIDSSIntersect",0.628571428571429,0.916094584286804,75,75,1,2
"LumpyGRIDSSIntersect",0.68,0.973302822273074,75,75,1,5
"LumpyGRIDSSIntersect",0.681428571428571,0.974085365853659,75,75,1,50
"LumpyGRIDSSIntersect",0.683571428571429,0.974144486692015,75,75,1,100
"LumpyGRIDSSIntersect",0.683571428571429,0.974144486692015,75,75,1,150
"LumpyGRIDSSIntersect",0.683571428571429,0.974144486692015,75,75,1,200
"LumpyGRIDSSIntersect",0.301428571428571,0.910863509749304,75,90,0.05,2
"LumpyGRIDSSIntersect",0.326428571428571,0.97075208913649,75,90,0.05,5
"LumpyGRIDSSIntersect",0.326428571428571,0.972144846796657,75,90,0.05,50
"LumpyGRIDSSIntersect",0.333571428571429,0.972527472527473,75,90,0.05,100
"LumpyGRIDSSIntersect",0.335714285714286,0.972640218878249,75,90,0.05,150
"LumpyGRIDSSIntersect",0.335714285714286,0.972640218878249,75,90,0.05,200
"LumpyGRIDSSIntersect",0.540714285714286,0.908241291418862,75,90,0.1,2
"LumpyGRIDSSIntersect",0.588571428571429,0.967714528462192,75,90,0.1,5
"LumpyGRIDSSIntersect",0.593571428571429,0.970364098221846,75,90,0.1,50
"LumpyGRIDSSIntersect",0.601428571428571,0.970637583892617,75,90,0.1,100
"LumpyGRIDSSIntersect",0.602857142857143,0.970686767169179,75,90,0.1,150
"LumpyGRIDSSIntersect",0.602857142857143,0.970686767169179,75,90,0.1,200
"LumpyGRIDSSIntersect",0.608571428571429,0.915822291504287,75,90,0.2,2
"LumpyGRIDSSIntersect",0.659285714285714,0.972720187061574,75,90,0.2,5
"LumpyGRIDSSIntersect",0.662857142857143,0.974339035769829,75,90,0.2,50
"LumpyGRIDSSIntersect",0.664285714285714,0.974378881987578,75,90,0.2,100
"LumpyGRIDSSIntersect",0.664285714285714,0.974378881987578,75,90,0.2,150
"LumpyGRIDSSIntersect",0.664285714285714,0.974378881987578,75,90,0.2,200
"LumpyGRIDSSIntersect",0.622857142857143,0.916539050535988,75,90,0.5,2
"LumpyGRIDSSIntersect",0.673571428571429,0.973200612557427,75,90,0.5,5
"LumpyGRIDSSIntersect",0.677142857142857,0.974045801526718,75,90,0.5,50
"LumpyGRIDSSIntersect",0.678571428571429,0.974085365853659,75,90,0.5,100
"LumpyGRIDSSIntersect",0.678571428571429,0.974085365853659,75,90,0.5,150
"LumpyGRIDSSIntersect",0.678571428571429,0.974085365853659,75,90,0.5,200
"LumpyGRIDSSIntersect",0.618571428571429,0.915188897455667,75,90,0.8,2
"LumpyGRIDSSIntersect",0.67,0.973014649190439,75,90,0.8,5
"LumpyGRIDSSIntersect",0.671428571428571,0.973805855161787,75,90,0.8,50
"LumpyGRIDSSIntersect",0.672142857142857,0.973826020015396,75,90,0.8,100
"LumpyGRIDSSIntersect",0.672142857142857,0.973826020015396,75,90,0.8,150
"LumpyGRIDSSIntersect",0.672142857142857,0.973826020015396,75,90,0.8,200
"LumpyGRIDSSIntersect",0.621428571428571,0.916153846153846,75,90,1,2
"LumpyGRIDSSIntersect",0.672142857142857,0.973076923076923,75,90,1,5
"LumpyGRIDSSIntersect",0.673571428571429,0.973866256725596,75,90,1,50
"LumpyGRIDSSIntersect",0.675714285714286,0.973926380368098,75,90,1,100
"LumpyGRIDSSIntersect",0.675714285714286,0.973926380368098,75,90,1,150
"LumpyGRIDSSIntersect",0.675714285714286,0.973926380368098,75,90,1,200
"LumpyGRIDSSIntersect",0.381428571428571,0.915234822451317,90,15,0.05,2
"LumpyGRIDSSIntersect",0.411428571428571,0.972508591065292,90,15,0.05,5
"LumpyGRIDSSIntersect",0.411428571428571,0.973654066437572,90,15,0.05,50
"LumpyGRIDSSIntersect",0.417857142857143,0.973922902494331,90,15,0.05,100
"LumpyGRIDSSIntersect",0.422142857142857,0.974099099099099,90,15,0.05,150
"LumpyGRIDSSIntersect",0.422142857142857,0.974099099099099,90,15,0.05,200
"LumpyGRIDSSIntersect",0.583571428571429,0.916196615632554,90,15,0.1,2
"LumpyGRIDSSIntersect",0.630714285714286,0.972602739726027,90,15,0.1,5
"LumpyGRIDSSIntersect",0.637857142857143,0.9736,90,15,0.1,50
"LumpyGRIDSSIntersect",0.644285714285714,0.973788721207307,90,15,0.1,100
"LumpyGRIDSSIntersect",0.645,0.973809523809524,90,15,0.1,150
"LumpyGRIDSSIntersect",0.645,0.973809523809524,90,15,0.1,200
"LumpyGRIDSSIntersect",0.626428571428571,0.909570459683497,90,15,0.2,2
"LumpyGRIDSSIntersect",0.684285714285714,0.972117558402411,90,15,0.2,5
"LumpyGRIDSSIntersect",0.689285714285714,0.972993248312078,90,15,0.2,50
"LumpyGRIDSSIntersect",0.695,0.973154362416107,90,15,0.2,100
"LumpyGRIDSSIntersect",0.695,0.973154362416107,90,15,0.2,150
"LumpyGRIDSSIntersect",0.695,0.973154362416107,90,15,0.2,200
"LumpyGRIDSSIntersect",0.646428571428571,0.911111111111111,90,15,0.5,2
"LumpyGRIDSSIntersect",0.705,0.973333333333333,90,15,0.5,5
"LumpyGRIDSSIntersect",0.708571428571429,0.974150664697193,90,15,0.5,50
"LumpyGRIDSSIntersect",0.708571428571429,0.974150664697193,90,15,0.5,100
"LumpyGRIDSSIntersect",0.708571428571429,0.974150664697193,90,15,0.5,150
"LumpyGRIDSSIntersect",0.708571428571429,0.974150664697193,90,15,0.5,200
"LumpyGRIDSSIntersect",0.647857142857143,0.91648023862789,90,15,0.8,2
"LumpyGRIDSSIntersect",0.702142857142857,0.973900074571216,90,15,0.8,5
"LumpyGRIDSSIntersect",0.702857142857143,0.974645786726324,90,15,0.8,50
"LumpyGRIDSSIntersect",0.705,0.974702380952381,90,15,0.8,100
"LumpyGRIDSSIntersect",0.705,0.974702380952381,90,15,0.8,150
"LumpyGRIDSSIntersect",0.705,0.974702380952381,90,15,0.8,200
"LumpyGRIDSSIntersect",0.654285714285714,0.919762258543834,90,15,1,2
"LumpyGRIDSSIntersect",0.705,0.973997028231798,90,15,1,5
"LumpyGRIDSSIntersect",0.706428571428571,0.974758723088344,90,15,1,50
"LumpyGRIDSSIntersect",0.707857142857143,0.974796145292809,90,15,1,100
"LumpyGRIDSSIntersect",0.707857142857143,0.974796145292809,90,15,1,150
"LumpyGRIDSSIntersect",0.707857142857143,0.974796145292809,90,15,1,200
"LumpyGRIDSSIntersect",0.378571428571429,0.914844649021864,90,30,0.05,2
"LumpyGRIDSSIntersect",0.408571428571429,0.972382048331415,90,30,0.05,5
"LumpyGRIDSSIntersect",0.408571428571429,0.973532796317606,90,30,0.05,50
"LumpyGRIDSSIntersect",0.415,0.97380410022779,90,30,0.05,100
"LumpyGRIDSSIntersect",0.419285714285714,0.973981900452489,90,30,0.05,150
"LumpyGRIDSSIntersect",0.419285714285714,0.973981900452489,90,30,0.05,200
"LumpyGRIDSSIntersect",0.577857142857143,0.916396103896104,90,30,0.1,2
"LumpyGRIDSSIntersect",0.624285714285714,0.972402597402597,90,30,0.1,5
"LumpyGRIDSSIntersect",0.631428571428571,0.973408541498791,90,30,0.1,50
"LumpyGRIDSSIntersect",0.637857142857143,0.9736,90,30,0.1,100
"LumpyGRIDSSIntersect",0.638571428571429,0.973621103117506,90,30,0.1,150
"LumpyGRIDSSIntersect",0.638571428571429,0.973621103117506,90,30,0.1,200
"LumpyGRIDSSIntersect",0.617142857142857,0.909367859862909,90,30,0.2,2
"LumpyGRIDSSIntersect",0.674285714285714,0.971820258948972,90,30,0.2,5
"LumpyGRIDSSIntersect",0.679285714285714,0.972706595905989,90,30,0.2,50
"LumpyGRIDSSIntersect",0.685,0.972871137905049,90,30,0.2,100
